experiment,seed,condition_label,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,spectrum_decay,spectrum_trace,spectrum_gap_rank,embedding_decay,embedding_trace,subspace_operator,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,operator_error_op,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,retained_subspace_error,retained_subspace_bound,retained_subspace_bound_clipped,retained_subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,sigma_after_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_sigma_after_bottleneck_rank,oracle_lambda_at_bottleneck_rank,retained_gap_abs,retained_relative_gap,normalized_operator_error,relative_conditioning,oracle_relative_conditioning,trace_h,oracle_trace_h,entropy_gap,oracle_entropy_gap,embedding_relative_conditioning,embedding_entropy_gap,empirical_effdim,oracle_effdim,zz_hat_min_eig,zz_hat_condition,zz_pop_min_eig,zz_pop_condition,spectral_tail_proxy,population_tail_per_target,population_rank_r_mse,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,rank_r_excess_mse,rank_r_risk_stability_ratio,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,theorem_fixed_eval_mse,theorem_oracle_fixed_eval_mse,theorem_fixed_eval_excess_mse,theorem_fixed_eval_relative_mse,runtime_sec
unified_risk,4,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3780368527407986,0.13181879940189106,0.3780368527407986,0.12139824783799595,8.436403161721026,24.19435857541111,15.757955413690082,33,16,16,16,0,32,32,32,1.03125,1.0,0.5312525988157966,0.1474971568161899,0.3217531658764617,0.3217531658764617,0.6661915989701348,0.48297391677388263,0.48297391677388263,1,0.2857912837261891,0.8931794377976224,0.8931794377976224,1,0.09838399010046489,1.8799781682108403,3.5343179129493865,0.9879447648465964,1.669931442893733,2.7886710239651453,0.9879447648465964,0.009679409508088432,0.9760348583877967,0.8652894736321098,0.7487258731785337,0.9879447648465964,0.9760348583877967,1.4866812973782177,1.1042047337317686,2.2102212799741805,1.6699314428937313,0.9879447648466,2.7886710239651396,0.6819866780471313,0.40839202169003647,0.1926744760964038,0.6253600650570089,0.9999999999999979,60.58904089063203,60.23529411764707,-0.00922770830401709,0.0,1.0,0.0,17.14306476750149,21.599999999999977,0.03715814218090268,38.43061466030015,0.06249999999999916,17.000000000000256,15.616557734204804,0.24400871459695006,0.365406962434946,15.68435033903459,60.23529411764707,60.58904025742554,0.25925925925925936,0.25886447899481924,0.26007930389289924,2.8678523431869105,0.25663860490280266,0.012629890305852598,0.04419270644360533,1.7399562841921365,0.5338013998960137,-0.0027212802887933707,0.0,0.5343763223140267,0.5365226801848071,0.5371005335150357,0.06125685853176945,0.06083097168217358,0.00042588684959587314,0.06132283426962593,0.24637159996200353
unified_risk,5,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3785654325980295,0.13161823554833804,0.3785654325980295,0.12102428601713634,8.423567075093635,24.2281876862739,15.804620611180264,33,16,16,16,0,32,32,32,1.03125,1.0,0.5324071394325333,0.14516970414215763,0.3328016321329482,0.3328016321329482,0.6551431327136479,0.5079830887556754,0.5079830887556754,1,0.27984001286724475,0.9530809982473837,0.9530809982473837,1,0.09420021562985463,1.869165173528697,3.4937784459325636,0.9879447648465961,1.6699314428937326,2.788671023965144,0.9879447648465961,0.008873680624711392,0.976034858387796,0.8566397757141432,0.7338317053355775,0.9879447648465961,0.976034858387796,1.4956513217730996,1.113488237715114,2.23697287632162,1.6699314428937306,0.9879447648465992,2.7886710239651373,0.6819866780471314,0.40839202169003663,0.19929059576017955,0.6402732488449262,0.9999999999999976,60.669189327128315,60.23529411764704,-0.008906472702455037,0.0,1.0,0.0,17.36492175047878,21.599999999999973,0.03809522772606229,37.4978772798659,0.062499999999999375,17.000000000000195,15.616557734204791,0.24400871459694987,0.3650330006140862,15.595038876669918,60.23529411764707,60.66918869043725,0.2592592592592592,0.2570503943318435,0.26050489469742005,2.8762384712185094,0.25754114658089317,0.013532431983943272,0.04835774500326019,1.7740695147294345,0.5372124708516348,-0.0019231435037078137,0.0,0.5384808433095064,0.5391356143553426,0.5404085274044793,0.061211914204114655,0.06080597343984803,0.0004059407642666227,0.06135643710758899,0.24354170000879094
unified_risk,6,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3783436063473335,0.13173393506416978,0.3783436063473335,0.12145757416516909,8.430971844106862,24.213990806229347,15.783018962122485,33,16,16,16,0,32,32,32,1.03125,1.0,0.5252199149923854,0.14432190536345146,0.309226895161687,0.309226895161687,0.678717869684909,0.45560446980015995,0.45560446980015995,1,0.2714479154397219,0.8295607770989547,0.8295607770989547,1,0.09583310263017418,1.9023959738684533,3.6191104413909008,0.987944764846596,1.6699314428937326,2.788671023965144,0.987944764846596,0.009183983559725505,0.9760348583877958,0.8562165658650083,0.733106807661668,0.987944764846596,0.9760348583877958,1.515042136260171,1.0931484248536503,2.2953526746437825,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.4083920216900367,0.18517340725427905,0.634231176919163,0.9999999999999976,60.77715682737096,60.235294117647044,-0.008992901038663792,0.0,1.0,0.0,16.793396557418404,21.599999999999977,0.03656851048652627,39.36157502369472,0.06249999999999931,17.000000000000213,15.616557734204806,0.2440087145969501,0.3654662887621192,15.38639879149561,60.235294117647086,60.77715619496849,0.25925925925925936,0.2531608873264358,0.2596866972763872,2.8720284273223604,0.25688603218216444,0.01287731758521432,0.0474393681172839,1.7799517788740271,0.5355512998106096,-0.0019241429903282814,0.0,0.5344477759144632,0.5374754428009378,0.5363679541347122,0.06086739471088417,0.06051583597764246,0.0003515587332417122,0.06074197512067239,0.22936389996903017
unified_risk,7,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3768807903299741,0.13197993254354598,0.3768807903299741,0.1214344975769759,8.446715682786941,24.120370581118337,15.673654898331396,34,16,16,16,0,32,32,32,1.0625,1.0,0.5555537602548705,0.14723561271694355,0.3443664793509154,0.3443664793509154,0.6435782854956811,0.5350809483661897,0.5350809483661897,1,0.30720809542767574,1.019981863291211,1.0,1,0.09453079902241557,1.8665985900502178,3.484190296377461,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.00893607196381633,0.9760348583877969,0.8355224922822035,0.6980978351094649,0.9879447648465965,0.9760348583877969,1.4557992603626595,1.0911945843592945,2.1193514864724663,1.669931442893731,0.9879447648465995,2.7886710239651387,0.6819866780471315,0.4083920216900366,0.2062159382747962,0.6082766170022263,0.9999999999999976,60.451626336642136,60.23529411764707,-0.010000374460673811,-2.220446049250313e-16,1.0,0.0,17.350265397241404,21.599999999999977,0.038468235543116715,36.72576046559462,0.06249999999999929,17.000000000000213,15.616557734204825,0.2440087145969504,0.3654432121739263,15.458785543246053,60.2352941176472,60.4516257033224,0.2592592592592592,0.25572158504244236,0.2592759866418279,2.8555916272015414,0.25544629275299824,0.011437578156047845,0.03723071861151696,1.7349490930844753,0.5329725600930795,-0.002504250438107758,0.0,0.5341647789490872,0.5354768105311872,0.5366746312039038,0.061149510813048084,0.06073327185256095,0.0004162389604871336,0.06128629759211647,0.248541800014209
unified_risk,8,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37670461485427853,0.13194334568546862,0.37670461485427853,0.12145748693115135,8.444374123869995,24.109095350673826,15.664721226803831,32,16,16,16,0,32,32,32,1.0,1.0,0.5660299964433019,0.14523696932531718,0.32806119685563556,0.32806119685563556,0.6598835679909607,0.4971501227927674,0.4971501227927674,1,0.26784415165466813,0.9269216665361633,0.9269216665361633,1,0.8557533700676446,1.8556673575902485,3.443501342025975,0.9879447648465962,1.669931442893733,2.7886710239651453,0.9879447648465962,0.7323138303821309,0.9760348583877962,0.8557533700676446,0.7323138303821312,0.9879447648465962,0.9760348583877962,1.439236204578136,1.0946035199559367,2.071400852568478,1.6699314428937313,0.9879447648465991,2.7886710239651396,0.6819866780471322,0.40839202169003697,0.1964518952270018,0.6015391448489388,0.9999999999999979,59.73261721318222,60.235294117647065,-0.01049996095276362,0.0,1.0,0.0,17.346477111589767,21.599999999999973,0.03744463037669167,39.44048441585129,0.06249999999999937,17.0000000000002,15.616557734204804,0.24400871459695006,0.3654662015281014,15.347944795827258,60.23529411764709,59.73261657917177,0.2592592592592593,0.25694412324101923,0.2622473637337022,2.8550482246545483,0.2552471279231272,0.011238413326177144,0.04195877810566066,1.7574528655400237,0.5340465566963398,-0.0021407981253386277,0.0,0.533536937917275,0.5361873548216785,0.5356756931665512,0.06106181874463745,0.06068552296528045,0.00037629577935700126,0.061003549949293794,0.24785089999204502
unified_risk,9,,1024,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37850929391630705,0.13149051986603388,0.37850929391630705,0.12126301416570659,8.415393271426169,24.224594810643648,15.80920153921748,33,16,16,16,0,32,32,32,1.03125,1.0,0.4698820346813223,0.16055476648534706,0.32493492760803466,0.32493492760803466,0.6630098372385619,0.4900906583247538,0.4900906583247538,1,0.2799297344946923,0.9100499499258418,0.9100499499258418,1,0.0985277393647589,1.8689017753804118,3.492793846020055,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.009707715424330163,0.9760348583877969,0.8325760384758483,0.6931828598441372,0.9879447648465965,0.9760348583877969,1.5129198753362658,1.0930803224532655,2.288926549187502,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.40839202169003685,0.19457980085995186,0.6553282701742252,0.9999999999999979,60.88701274786953,60.23529411764706,-0.008241048713424126,2.220446049250313e-16,1.0,0.0,17.432180492773327,21.59999999999997,0.036962141545923304,38.94786944243754,0.062499999999999334,17.000000000000213,15.616557734204806,0.2440087145969501,0.3652717287626567,15.372977559519377,60.23529411764707,60.88701211305886,0.2592592592592594,0.2524836911191152,0.2596481743899989,2.878605197560574,0.25724627975060044,0.013237565153650377,0.047288885468154414,1.602233838221663,0.537524804296982,-0.001771987455174151,0.0,0.5364818181366864,0.5392967917521562,0.5382503673163108,0.0611136134130786,0.0607360867529796,0.00037752666009900626,0.06099503162394821,0.24009119998663664
unified_risk,0,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37297354592904136,0.1261354869888322,0.37297354592904136,0.12133211148400795,8.072671167285261,23.87030693945865,15.79763577217339,32,16,16,16,0,32,32,32,1.0,1.0,0.3339948479453205,0.10581909697394223,0.23691582680170611,0.23691582680170611,0.7510289380448902,0.3154549908801853,0.3154549908801853,1,0.18720655698290614,0.5323103639313908,0.5323103639313908,1,0.8973773984937621,1.8228527084213215,3.3227919965989474,0.9879447648465963,1.6699314428937326,2.788671023965144,0.9879447648465963,0.805286195327432,0.9760348583877965,0.8973773984937621,0.8052861953274323,0.9879447648465963,0.9760348583877965,1.5247134050076292,1.0684916226493486,2.3247509674099587,1.6699314428937302,0.987944764846599,2.7886710239651356,0.6819866780471312,0.4083920216900365,0.14187158868699884,0.6996378255965056,0.999999999999997,60.59121336436013,60.235294117647044,-0.005001363653123203,0.0,1.0,0.0,18.235030488329823,21.599999999999977,0.04489562433648296,29.552462166560783,0.06249999999999923,17.000000000000245,15.616557734204799,0.24400871459694998,0.3653408260809579,15.280286598968601,60.235294117647065,60.5912127656146,0.2592592592592593,0.25218651189698804,0.26072486506060694,2.9569279417937615,0.2516414344450334,0.007632719848083447,0.04077164801861289,2.378034226723742,0.535574210282166,-0.0007599470774362072,0.0,0.5341355732204064,0.5363341573596022,0.5348934789597618,0.05995002652347845,0.059761184611344546,0.00018884191213390522,0.05978899126757114,0.2299199000117369
unified_risk,1,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37224928837934634,0.12564083873476276,0.37224928837934634,0.12079133577516056,8.041013679024815,23.823954456278173,15.782940777253359,32,16,16,16,0,32,32,32,1.0,1.0,0.35804370673319014,0.10208198866611501,0.23937356859047929,0.23937356859047929,0.7485711962561171,0.3197739504106964,0.3197739504106964,1,0.19806297783043444,0.5408189759321224,0.5408189759321224,1,0.898782640091338,1.8401909991796284,3.386302913461719,0.9879447648465964,1.6699314428937333,2.788671023965146,0.9879447648465964,0.8078102341295554,0.9760348583877967,0.898782640091338,0.8078102341295557,0.9879447648465964,0.9760348583877967,1.5226400692985518,1.0657553232631463,2.318432780633499,1.6699314428937313,0.9879447648465993,2.7886710239651396,0.681986678047132,0.4083920216900368,0.14334335077593477,0.6846501449757879,0.9999999999999976,59.93034913173504,60.23529411764706,-0.005026926372731388,-2.220446049250313e-16,1.0,0.0,17.69787011477659,21.599999999999962,0.04566972446716619,28.555389208609455,0.062499999999999334,17.0000000000002,15.6165577342048,0.24400871459695,0.36480005037211055,15.375999698094038,60.235294117647086,59.930348534640856,0.25925925925925924,0.25656449652059715,0.26335473033550816,2.9628048660610466,0.2514579526041858,0.007449238007235792,0.037610451427289096,2.4632940236562466,0.5351764570089973,-0.0010717394086053877,0.0,0.5359163022434698,0.5362481964176027,0.5369895232592791,0.05973590633186291,0.05956029843737565,0.00017560789448726327,0.05981848717982009,0.23581809998722747
unified_risk,2,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3721656090880891,0.12624843735944524,0.3721656090880891,0.12131455075016088,8.079899991004496,23.818598981637706,15.73869899063321,32,16,16,16,0,32,32,32,1.0,1.0,0.34972491646939935,0.09889211570609442,0.22575642578900013,0.22575642578900013,0.7621883390575966,0.2961950665213999,0.2961950665213999,1,0.20304701249838514,0.4948300220592758,0.4948300220592758,1,0.87344570237777,1.7980482173871506,3.23297739204911,0.9879447648465968,1.6699314428937324,2.788671023965143,0.9879447648465968,0.7629073950021956,0.9760348583877974,0.87344570237777,0.762907395002196,0.9879447648465968,0.9760348583877974,1.5268662564092321,1.0670409691949598,2.331320564961143,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.40839202169003674,0.13518903829836226,0.7211063617996774,0.9999999999999979,60.10835201635723,60.23529411764705,-0.00469043414970427,0.0,1.0,0.0,18.592258691379108,21.599999999999987,0.04498245482164274,29.427865834666285,0.06249999999999931,17.000000000000213,15.616557734204802,0.24400871459695003,0.3653232653471109,15.417798603548958,60.23529411764708,60.10835141901869,0.2592592592592593,0.25650010754862695,0.261838806406748,2.9478828955996232,0.2508510583379282,0.006842343740978196,0.03369832265339345,2.5366133239929156,0.5327589745137373,-0.0008764006795293211,0.0,0.534163755634141,0.5336353751932666,0.5350424672106939,0.05990792821689613,0.05974206145180667,0.00016586676508946463,0.060065893695747816,0.242751199984923
unified_risk,3,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37097818702913915,0.1265709777168583,0.37097818702913915,0.12156076210614192,8.10054257387893,23.742603969864913,15.642061395985984,32,16,16,16,0,32,32,32,1.0,1.0,0.35679941436242535,0.10167669255954295,0.23102249399001162,0.23102249399001162,0.7569222708565844,0.3052129695279952,0.3052129695279952,1,0.19707119506028634,0.5122856806755851,0.5122856806755851,1,0.8984935590056207,1.8168723959235704,3.3010253030690553,0.987944764846596,1.6699314428937324,2.788671023965143,0.987944764846596,0.8072906755745871,0.9760348583877958,0.8984935590056207,0.8072906755745868,0.987944764846596,0.9760348583877958,1.537827520883845,1.0613068559897552,2.3649134839877526,1.6699314428937306,0.9879447648465989,2.7886710239651373,0.6819866780471318,0.4083920216900369,0.1383425020069599,0.7164178601687865,0.9999999999999979,60.4616670520863,60.23529411764703,-0.004869984476121747,2.220446049250313e-16,1.0,0.0,18.316026537534686,21.599999999999977,0.04626446531553951,28.129652176617228,0.06249999999999929,17.000000000000213,15.616557734204783,0.24400871459694973,0.36556947670309164,15.455237137033018,60.23529411764707,60.46166644908093,0.259259259259259,0.25562042935169466,0.25871039147025954,2.930989344642849,0.24941742492299723,0.005408710326047506,0.02744546367820482,2.4530442389924882,0.5327202830472106,-0.0004587727916909312,0.0,0.5314315225367623,0.5331790558389016,0.5318891854622139,0.0601937588223321,0.05998670510812891,0.00020705371420318835,0.060048137674021514,0.26708229997893795
unified_risk,4,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3709743254650966,0.12601597182631102,0.3709743254650966,0.12099481616673438,8.065022196883904,23.742356829766177,15.677334632882273,32,16,16,16,0,32,32,32,1.0,1.0,0.37159784088148573,0.10697405280147805,0.23693228855146434,0.23693228855146434,0.7510124762951321,0.31548382487637255,0.31548382487637255,1,0.2055114532317837,0.5323670412956821,0.5323670412956821,1,0.9068153049378994,1.8364037707660532,3.372378809283779,0.9879447648465964,1.669931442893733,2.7886710239651453,0.9879447648465964,0.8223139972696168,0.9760348583877967,0.9068153049378994,0.8223139972696155,0.9879447648465964,0.9760348583877967,1.509342859135155,1.0862773517031292,2.2781158664222843,1.6699314428937313,0.9879447648466,2.7886710239651396,0.6819866780471313,0.40839202169003647,0.14188144642686487,0.675521937260099,0.9999999999999979,60.5846618444113,60.23529411764707,-0.0053520851474517794,0.0,1.0,0.0,17.964963389530425,21.599999999999977,0.045611288075737735,28.881321323141886,0.06249999999999916,17.000000000000256,15.616557734204804,0.24400871459695006,0.3650035307636844,15.540308755352081,60.23529411764707,60.58466124464164,0.25925925925925936,0.2565056639105419,0.2587673894812582,2.9438675120992914,0.24997950929836224,0.005970794701412208,0.029053342806535053,2.33682376942634,0.5316592644091083,-0.0015156575570148823,0.0,0.5334747179306307,0.5331749219661231,0.5349955509939022,0.05972544539294257,0.059512530194023944,0.00021291519891862565,0.05992938949289844,0.247653900005389
unified_risk,5,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37374507503728577,0.12583949617229984,0.37374507503728577,0.12088106328249329,8.053727755027193,23.91968480238628,15.865957047359085,32,16,16,16,0,32,32,32,1.0,1.0,0.35715374793099913,0.09999491577152875,0.22400491461636354,0.22400491461636354,0.7639398502302326,0.2932232355058504,0.2932232355058504,1,0.19133525532900333,0.48911317546430183,0.48911317546430183,1,0.8966218752950056,1.8215047426312405,3.3178795274281017,0.9879447648465961,1.6699314428937326,2.788671023965144,0.9879447648465961,0.803930787257533,0.976034858387796,0.8966218752950056,0.8039307872575325,0.9879447648465961,0.976034858387796,1.534519453438864,1.0801160162664896,2.35474995298231,1.6699314428937306,0.9879447648465992,2.7886710239651373,0.6819866780471314,0.40839202169003663,0.1341401861553057,0.7097153267670407,0.9999999999999976,60.00160047151121,60.23529411764704,-0.0044236338655525564,0.0,1.0,0.0,18.084321620327863,21.599999999999973,0.04521991229442316,28.83597245062395,0.062499999999999375,17.000000000000195,15.616557734204791,0.24400871459694987,0.36488977787944316,15.645036058967523,60.23529411764707,60.00159987550212,0.2592592592592592,0.26074364835986963,0.2644255666562143,2.9700140767057173,0.25286401175479245,0.008855297157842612,0.04628157598355734,2.5287686859254266,0.53689750755763,-0.0005345307896900131,0.0,0.5353867095619309,0.53743203834732,0.53591973621343,0.05983822793163652,0.059632502271737935,0.00020572565989858405,0.05966984667906459,0.24883039999986067
unified_risk,6,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.36997848669204536,0.12609796889654484,0.36997848669204536,0.12132193941493351,8.070270009378868,23.678623148290903,15.608353138912035,32,16,16,16,0,32,32,32,1.0,1.0,0.35982570409188847,0.10199552114443851,0.21210070236920547,0.21210070236920547,0.7758440624773906,0.2733805833248694,0.2733805833248694,1,0.18459448765977254,0.4513875990088831,0.4513875990088831,1,0.9036414259656635,1.8200869127418688,3.3127163699342272,0.987944764846596,1.6699314428937326,2.788671023965144,0.987944764846596,0.8165678267212583,0.9760348583877958,0.9036414259656635,0.8165678267212578,0.987944764846596,0.9760348583877958,1.5361951155702438,1.0787448570626899,2.3598954331018747,1.6699314428937306,0.9879447648465991,2.7886710239651373,0.6819866780471315,0.4083920216900367,0.1270116227057009,0.7123747310575609,0.9999999999999976,60.6548355463392,60.235294117647044,-0.004334330707245648,0.0,1.0,0.0,18.309697774561812,21.599999999999977,0.044984724445896164,29.21755628362998,0.06249999999999931,17.000000000000213,15.616557734204806,0.2440087145969501,0.3653306540118836,15.507662886942876,60.235294117647086,60.654834949689445,0.25925925925925936,0.25567067983625397,0.2573307330216707,2.934055876788853,0.24865654727711184,0.004647832680161779,0.02517861036418505,2.4379163367868166,0.529596763579158,-0.0006397690778732201,0.0,0.5321560416654332,0.5302365326570312,0.5327989024294606,0.060109022184879186,0.05990900838168871,0.0002000138031904783,0.06039949923051959,0.2608112000161782
unified_risk,7,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.37206676905215164,0.12604645343722495,0.37206676905215164,0.12100569902155224,8.066973019982399,23.812273219337698,15.745300199355299,32,16,16,16,0,32,32,32,1.0,1.0,0.3513569570830901,0.10242257155999346,0.22670202921370386,0.22670202921370386,0.7612427356328927,0.29780517908683246,0.29780517908683246,1,0.19136050937089677,0.49793470918595806,0.49793470918595806,1,0.8836962388075642,1.7798548894630761,3.167883427545619,0.9879447648465965,1.669931442893733,2.7886710239651453,0.9879447648465965,0.7809190424826343,0.9760348583877969,0.8836962388075642,0.7809190424826356,0.9879447648465965,0.9760348583877969,1.5293911063731693,1.079460347599247,2.339037156253347,1.669931442893731,0.9879447648465995,2.7886710239651387,0.6819866780471315,0.4083920216900366,0.13575529113989512,0.7383596050014891,0.9999999999999976,60.256382926833666,60.23529411764707,-0.004229265262534865,-2.220446049250313e-16,1.0,0.0,19.02102280749595,21.599999999999977,0.04451766693547917,29.925455756387866,0.06249999999999929,17.000000000000213,15.616557734204825,0.2440087145969504,0.3650144136185026,15.560217241280997,60.2352941176472,60.256382329574706,0.2592592592592592,0.2582335121974924,0.2613051031380501,2.9518225932271265,0.2510610700305994,0.007052355433649016,0.036853765998187606,2.451227949139529,0.5348463534314098,-0.0005349196820437774,0.0,0.5348775791597119,0.5353812731134536,0.535412530071765,0.06005192352554991,0.059836270128415275,0.00021565339713463388,0.060055429513832324,0.26768629997968674
unified_risk,8,,2048,8192,80,1,64,16,32,1.0,0.0,0.25,0.25,0.35,64.0,16,1.0,16.0,whitened_raw,0.3710719976619637,0.12624354989655412,0.3710719976619637,0.12135911679021207,8.079587193379464,23.74860785036568,15.669020656986216,32,16,16,16,0,32,32,32,1.0,1.0,0.3381069004417569,0.10662062880296239,0.22091826998539402,0.22091826998539402,0.7670264948612022,0.2880190859969843,0.2880190859969843,1,0.1818507402381987,0.4791442356983446,0.4791442356983446,1,0.8939594687767077,1.798724047221342,3.2354081980523244,0.9879447648465962,1.669931442893733,2.7886710239651453,0.9879447648465962,0.7991635318155342,0.9760348583877962,0.8939594687767077,0.7991635318155335,0.9879447648465962,0.9760348583877962,1.5254126924590399,1.0615453535259647,2.3268838823151374,1.6699314428937313,0.9879447648465991,2.7886710239651396,0.6819866780471322,0.40839202169003697,0.1322918200777014,0.719193294903528,0.9999999999999979,59.93986469465184,60.235294117647065,-0.00463319445526289,0.0,1.0,0.0,18.526214012418865,21.599999999999973,0.04303225279089801,30.55724435101215,0.06249999999999937,17.0000000000002,15.616557734204804,0.24400871459695006,0.3653678313871621,15.391328595555137,60.23529411764709,59.93986409799872,0.2592592592592593,0.25677950437777225,0.26141234873953234,2.9393343102758576,0.24971288087175164,0.005704166274801581,0.03136729752834622,2.3420691068444865,0.5325397045978901,-0.0002907957144420159,0.0,0.532686884597751,0.5328305003123321,0.5329777606804977,0.06015972077641987,0.0599651285968303,0.00019459217958957276,0.06017634734457819,0.24691799998981878
